0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	7	10	10	10	10	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	10	15	20	20	20	20	10	10	10	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	100	15	20	25	25	25	25	20	16	16	10	10	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5	15	20	25	30	30	30	30	25	20	20	16	16	16	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7	18	20	30	35	35	35	35	30	30	30	20	20	20	20	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	10	10	0	0	0	0	0	0	0	0	0	0
0	5	15	20	25	30	35	40	40	40	40	40	30	30	30	25	20	20	20	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	15	15	15	20	20	0	0	0	0	0	0	0	0	0
0	7	16	20	25	30	35	40	35	35	35	35	40	40	35	30	25	25	25	20	20	20	20	10	10	10	10	10	10	10	10	10	10	10	15	15	20	20	20	25	25	25	0	0	0	0	0	0	0	0
0	7	18	20	25	30	35	40	35	30	25	30	35	35	40	35	35	35	30	25	25	25	25	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	30	30	35	35	35	0	0	0	0	0	0	0
0	7	8	20	25	30	35	40	35	30	25	20	25	25	30	40	40	40	40	35	35	35	35	30	30	30	30	30	30	30	30	30	30	30	30	30	30	40	40	40	40	40	35	0	0	0	0	0	0	0
0	7	18	20	25	30	35	40	35	25	25	20	20	20	20	30	30	30	35	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	35	35	35	35	40	35	35	0	0	0	0	0	0
0	7	18	20	25	30	35	40	35	25	20	20	20	20	20	20	20	30	30	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	30	30	25	25	25	35	35	40	35	35	0	0	0	0	0
0	7	16	20	25	30	35	40	35	25	20	20	20	20	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	25	25	25	25	20	20	20	20	25	30	35	35	40	35	35	0	0	0	0
0	7	15	20	25	30	35	40	35	25	20	20	20	20	20	20	20	20	20	20	20	20	25	25	25	25	25	25	25	25	25	20	20	20	20	20	20	20	20	22	25	30	35	40	35	35	0	0	0	0
0	7	15	20	25	30	35	40	35	25	25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	22	25	30	35	40	35	35	20	0	0	0
0	5	15	18	20	25	35	40	35	30	25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	25	25	30	35	40	36	35	30	25	0	0	0
0	5	6	15	20	25	35	35	40	35	25	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	25	25	25	30	35	40	35	30	30	25	25	20	0	0
0	0	5	15	20	25	30	35	40	35	30	25	22	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	22	25	25	25	25	30	35	35	40	35	30	30	25	25	20	18	0	0
0	0	5	10	15	20	25	35	35	40	35	30	25	25	20	20	20	20	20	20	20	20	20	20	20	20	20	22	22	22	25	25	25	30	30	30	30	35	40	40	35	34	30	25	25	20	18	15	8	0
0	0	0	5	16	20	22	25	30	35	40	35	30	30	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	30	30	30	30	30	35	35	35	40	35	35	30	30	25	25	20	18	16	8	5	0
0	0	0	4	10	18	20	25	25	35	35	40	35	35	35	30	30	30	30	30	30	30	30	30	30	30	30	30	30	35	35	35	35	35	40	40	40	35	30	30	25	25	22	20	18	16	12	6	0	0
0	0	0	0	8	15	18	20	25	30	35	35	40	40	40	35	35	35	35	35	35	35	35	35	35	35	35	35	35	40	40	40	40	40	35	35	35	30	25	25	22	22	20	18	16	15	6	5	0	0
0	0	0	0	5	14	15	20	25	25	30	35	35	35	35	40	40	40	40	40	40	40	40	40	40	40	40	40	40	35	35	35	35	35	35	30	30	25	22	22	20	20	18	18	14	6	5	2	0	0
0	0	0	0	4	5	15	15	20	25	25	30	30	30	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	30	30	30	30	30	30	25	25	22	20	20	18	16	15	12	6	6	2	0	0	0
0	0	0	0	0	5	5	15	15	20	25	25	25	25	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	25	25	25	25	25	25	22	20	20	18	18	16	15	10	10	6	3	0	0	0	0
0	0	0	0	0	0	5	5	10	15	20	20	22	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	22	22	22	20	20	20	20	18	18	10	10	12	8	5	3	3	0	0	0	0	0
0	0	0	0	0	0	0	0	5	7	10	15	20	22	22	22	22	22	22	22	22	22	22	22	22	20	20	20	20	20	20	20	18	18	15	15	10	10	5	5	4	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7	10	20	20	20	20	20	20	20	20	20	20	20	20	15	15	15	15	15	15	15	7	7	7	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
